"Per Pupil Expenditures by Function (District), 2019-20"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Plainville School District","=""1100011""","Support services - school based administration","$2,070,147",2345,2,"$883"
"Plainville School District","=""1100011""","Central and other support services","$515,480",2345,2,"$220"
"Plainville School District","=""1100011""","Operation and maintenance of plant","$3,055,894",2345,2,"$1,303"
"Plainville School District","=""1100011""","Student transportation services","$1,815,235",1468,3,"$1,237"
"Plainville School District","=""1100011""","Food services","$0",2345,2,"$0"
"Plainville School District","=""1100011""","Enterprise operations","$0",2345,2,"$0"
"Plainville School District","=""1100011""","Minor school construction","N/A","N/A","N/A","N/A"
"Plainville School District","=""1100011""","Total","$41,142,711",2433,1,"$16,910"
"Plymouth School District","=""1110011""","Instruction","$13,927,382",1506,1,"$9,248"
"Plymouth School District","=""1110011""","Support services - students","$3,640,530",1358,2,"$2,681"
"Plymouth School District","=""1110011""","Support services - instruction","$359,774",1358,2,"$265"
"Plymouth School District","=""1110011""","Support services - general administration","$772,375",1358,2,"$569"
"Plymouth School District","=""1110011""","Support services - school based administration","$1,388,680",1358,2,"$1,023"
"Plymouth School District","=""1110011""","Central and other support services","$694,303",1358,2,"$511"
"Plymouth School District","=""1110011""","Operation and maintenance of plant","$3,080,388",1358,2,"$2,268"
"Plymouth School District","=""1110011""","Student transportation services","$1,515,705",994,3,"$1,525"
"Plymouth School District","=""1110011""","Food services","$-3,918",1358,2,"$-3"
"Plymouth School District","=""1110011""","Enterprise operations","$277,277",1358,2,"$204"
"Plymouth School District","=""1110011""","Minor school construction","N/A","N/A","N/A","N/A"
"Plymouth School District","=""1110011""","Total","$25,652,496",1506,1,"$17,034"
"Pomfret School District","=""1120011""","Instruction","$7,500,553",571,1,"$13,136"
"Pomfret School District","=""1120011""","Support services - students","$594,701",382,2,"$1,557"
"Pomfret School District","=""1120011""","Support services - instruction","$386,025",382,2,"$1,011"
"Pomfret School District","=""1120011""","Support services - general administration","$179,438",382,2,"$470"
"Pomfret School District","=""1120011""","Support services - school based administration","$500,925",382,2,"$1,311"
"Pomfret School District","=""1120011""","Central and other support services","$211,788",382,2,"$554"
"Pomfret School District","=""1120011""","Operation and maintenance of plant","$618,219",382,2,"$1,618"
"Pomfret School District","=""1120011""","Student transportation services","$548,646",580,3,"$946"
"Pomfret School District","=""1120011""","Food services","$0",382,2,"$0"
"Pomfret School District","=""1120011""","Enterprise operations","$0",382,2,"$0"
"Pomfret School District","=""1120011""","Minor school construction","N/A","N/A","N/A","N/A"
"Pomfret School District","=""1120011""","Total","$10,540,297",571,1,"$18,459"
"Portland School District","=""1130011""","Instruction","$13,661,939",1361,1,"$10,038"
"Portland School District","=""1130011""","Support services - students","$1,304,628",1300,2,"$1,004"
"Portland School District","=""1130011""","Support services - instruction","$552,269",1300,2,"$425"
"Portland School District","=""1130011""","Support services - general administration","$1,395,310",1300,2,"$1,073"
"Portland School District","=""1130011""","Support services - school based administration","$1,674,341",1300,2,"$1,288"
"Portland School District","=""1130011""","Central and other support services","$252,526",1300,2,"$194"
"Portland School District","=""1130011""","Operation and maintenance of plant","$3,005,498",1300,2,"$2,312"
"Portland School District","=""1130011""","Student transportation services","$985,417",1076,3,"$916"
"Portland School District","=""1130011""","Food services","$40,963",1300,2,"$32"
"Portland School District","=""1130011""","Enterprise operations","$283,196",1300,2,"$218"
"Portland School District","=""1130011""","Minor school construction","N/A","N/A","N/A","N/A"
"Portland School District","=""1130011""","Total","$23,156,087",1361,1,"$17,014"
"Preston School District","=""1140011""","Instruction","$8,020,842",633,1,"$12,671"
"Preston School District","=""1140011""","Support services - students","$481,683",433,2,"$1,112"
"Preston School District","=""1140011""","Support services - instruction","$534,063",433,2,"$1,233"
"Preston School District","=""1140011""","Support services - general administration","$434,132",433,2,"$1,003"
"Preston School District","=""1140011""","Support services - school based administration","$451,990",433,2,"$1,044"
"Preston School District","=""1140011""","Central and other support services","$183,484",433,2,"$424"
"Preston School District","=""1140011""","Operation and maintenance of plant","$1,146,799",433,2,"$2,648"
"Preston School District","=""1140011""","Student transportation services","$811,116",618,3,"$1,312"
"Preston School District","=""1140011""","Food services","$37,765",433,2,"$87"
"Preston School District","=""1140011""","Enterprise operations","$0",433,2,"$0"
"Preston School District","=""1140011""","Minor school construction","N/A","N/A","N/A","N/A"
"Preston School District","=""1140011""","Total","$12,101,874",633,1,"$19,118"
"Putnam School District","=""1160011""","Instruction","$12,594,540",1212,1,"$10,392"
"Putnam School District","=""1160011""","Support services - students","$1,723,927",1160,2,"$1,486"
"Putnam School District","=""1160011""","Support services - instruction","$739,048",1160,2,"$637"
"Putnam School District","=""1160011""","Support services - general administration","$731,293",1160,2,"$630"
"Putnam School District","=""1160011""","Support services - school based administration","$1,534,208",1160,2,"$1,323"
"Putnam School District","=""1160011""","Central and other support services","$736,302",1160,2,"$635"
"Putnam School District","=""1160011""","Operation and maintenance of plant","$1,869,723",1160,2,"$1,612"
"Putnam School District","=""1160011""","Student transportation services","$901,690",903,3,"$999"
"Putnam School District","=""1160011""","Food services","$0",1160,2,"$0"
"Putnam School District","=""1160011""","Enterprise operations","$206,852",1160,2,"$178"
"Putnam School District","=""1160011""","Minor school construction","N/A","N/A","N/A","N/A"
"Putnam School District","=""1160011""","Total","$21,037,583",1212,1,"$17,358"
"Redding School District","=""1170011""","Instruction","$15,701,966",848,1,"$18,516"
"Redding School District","=""1170011""","Support services - students","$261,430",832,2,"$314"
"Redding School District","=""1170011""","Support services - instruction","$531,011",832,2,"$638"
"Redding School District","=""1170011""","Support services - general administration","$323,826",832,2,"$389"
"Redding School District","=""1170011""","Support services - school based administration","$1,224,497",832,2,"$1,472"
"Redding School District","=""1170011""","Central and other support services","$362,196",832,2,"$435"
"Redding School District","=""1170011""","Operation and maintenance of plant","$2,082,607",832,2,"$2,503"
"Redding School District","=""1170011""","Student transportation services","$1,585,588",832,3,"$1,906"
"Redding School District","=""1170011""","Food services","$167",832,2,"$0"
"Redding School District","=""1170011""","Enterprise operations","$0",832,2,"$0"
"Redding School District","=""1170011""","Minor school construction","N/A","N/A","N/A","N/A"
"Redding School District","=""1170011""","Total","$22,073,288",848,1,"$26,030"
"Regional School District 01","=""2010012""","Instruction","$6,456,485",366,1,"$17,641"
"Regional School District 01","=""2010012""","Support services - students","$1,095,088",360,2,"$3,042"
"Regional School District 01","=""2010012""","Support services - instruction","$723,207",360,2,"$2,009"
"Regional School District 01","=""2010012""","Support services - general administration","$32,091",360,2,"$89"
"Regional School District 01","=""2010012""","Support services - school based administration","$684,288",360,2,"$1,901"
"Regional School District 01","=""2010012""","Central and other support services","$316,637",360,2,"$880"
"Regional School District 01","=""2010012""","Operation and maintenance of plant","$1,299,288",360,2,"$3,609"
"Regional School District 01","=""2010012""","Student transportation services","$255,091",349,3,"$731"
"Regional School District 01","=""2010012""","Food services","$15,000",360,2,"$42"
"Regional School District 01","=""2010012""","Enterprise operations","$66,389",360,2,"$184"
"Regional School District 01","=""2010012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 01","=""2010012""","Total","$10,943,565",366,1,"$29,900"
"Regional School District 04","=""2040012""","Instruction","$11,113,572",873,1,"$12,730"
"Regional School District 04","=""2040012""","Support services - students","$1,524,402",847,2,"$1,800"
"Regional School District 04","=""2040012""","Support services - instruction","$333,186",847,2,"$393"
"Regional School District 04","=""2040012""","Support services - general administration","$624,220",847,2,"$737"
"Regional School District 04","=""2040012""","Support services - school based administration","$1,281,067",847,2,"$1,512"
"Regional School District 04","=""2040012""","Central and other support services","$734,134",847,2,"$867"
"Regional School District 04","=""2040012""","Operation and maintenance of plant","$1,970,632",847,2,"$2,327"
"Regional School District 04","=""2040012""","Student transportation services","$713,066",831,3,"$858"
"Regional School District 04","=""2040012""","Food services","$0",847,2,"$0"
"Regional School District 04","=""2040012""","Enterprise operations","$0",847,2,"$0"
"Regional School District 04","=""2040012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 04","=""2040012""","Total","$18,294,278",873,1,"$20,956"
