"Per Pupil Expenditures by Function (District), 2024-25"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Plainfield School District","=""1090011""","Minor school construction","N/A","N/A","N/A","N/A"
"Plainfield School District","=""1090011""","Total","$41,937,326",2010,1,"$20,864"
"Plainville School District","=""1100011""","Instruction","$32,687,415",2271,1,"$14,393"
"Plainville School District","=""1100011""","Support services - students","$1,405,901",2208,2,"$637"
"Plainville School District","=""1100011""","Support services - instruction","$7,602,270",2208,2,"$3,443"
"Plainville School District","=""1100011""","Support services - general administration","$186,685",2208,2,"$85"
"Plainville School District","=""1100011""","Support services - school based administration","$2,052,522",2208,2,"$930"
"Plainville School District","=""1100011""","Central and other support services","$495,656",2208,2,"$224"
"Plainville School District","=""1100011""","Operation and maintenance of plant","$3,951,794",2208,2,"$1,790"
"Plainville School District","=""1100011""","Student transportation services","$2,516,031",1310,3,"$1,921"
"Plainville School District","=""1100011""","Food services","$0",2208,2,"$0"
"Plainville School District","=""1100011""","Enterprise operations","$0",2208,2,"$0"
"Plainville School District","=""1100011""","Minor school construction","N/A","N/A","N/A","N/A"
"Plainville School District","=""1100011""","Total","$50,898,275",2271,1,"$22,412"
"Plymouth School District","=""1110011""","Instruction","$17,499,141",1363,1,"$12,839"
"Plymouth School District","=""1110011""","Support services - students","$2,129,821",1238,2,"$1,720"
"Plymouth School District","=""1110011""","Support services - instruction","$794,591",1238,2,"$642"
"Plymouth School District","=""1110011""","Support services - general administration","$1,004,860",1238,2,"$812"
"Plymouth School District","=""1110011""","Support services - school based administration","$1,565,405",1238,2,"$1,264"
"Plymouth School District","=""1110011""","Central and other support services","$1,210,545",1238,2,"$978"
"Plymouth School District","=""1110011""","Operation and maintenance of plant","$3,010,687",1238,2,"$2,432"
"Plymouth School District","=""1110011""","Student transportation services","$2,068,198",1463,3,"$1,414"
"Plymouth School District","=""1110011""","Food services","$0",1238,2,"$0"
"Plymouth School District","=""1110011""","Enterprise operations","$0",1238,2,"$0"
"Plymouth School District","=""1110011""","Minor school construction","N/A","N/A","N/A","N/A"
"Plymouth School District","=""1110011""","Total","$29,283,248",1363,1,"$21,484"
"Pomfret School District","=""1120011""","Instruction","$8,228,545",512,1,"$16,071"
"Pomfret School District","=""1120011""","Support services - students","$712,255",332,2,"$2,145"
"Pomfret School District","=""1120011""","Support services - instruction","$354,865",332,2,"$1,069"
"Pomfret School District","=""1120011""","Support services - general administration","$273,307",332,2,"$823"
"Pomfret School District","=""1120011""","Support services - school based administration","$510,549",332,2,"$1,538"
"Pomfret School District","=""1120011""","Central and other support services","$229,444",332,2,"$691"
"Pomfret School District","=""1120011""","Operation and maintenance of plant","$999,192",332,2,"$3,010"
"Pomfret School District","=""1120011""","Student transportation services","$718,217",523,3,"$1,373"
"Pomfret School District","=""1120011""","Food services","$0",332,2,"$0"
"Pomfret School District","=""1120011""","Enterprise operations","$0",332,2,"$0"
"Pomfret School District","=""1120011""","Minor school construction","N/A","N/A","N/A","N/A"
"Pomfret School District","=""1120011""","Total","$12,026,375",512,1,"$23,489"
"Portland School District","=""1130011""","Instruction","$16,638,226",1272,1,"$13,080"
"Portland School District","=""1130011""","Support services - students","$1,893,671",1233,2,"$1,536"
"Portland School District","=""1130011""","Support services - instruction","$910,202",1233,2,"$738"
"Portland School District","=""1130011""","Support services - general administration","$1,301,906",1233,2,"$1,056"
"Portland School District","=""1130011""","Support services - school based administration","$1,947,201",1233,2,"$1,579"
"Portland School District","=""1130011""","Central and other support services","$326,118",1233,2,"$264"
"Portland School District","=""1130011""","Operation and maintenance of plant","$2,970,487",1233,2,"$2,409"
"Portland School District","=""1130011""","Student transportation services","$1,417,116",896,3,"$1,582"
"Portland School District","=""1130011""","Food services","$26,730",1233,2,"$22"
"Portland School District","=""1130011""","Enterprise operations","$387,511",1233,2,"$314"
"Portland School District","=""1130011""","Minor school construction","N/A","N/A","N/A","N/A"
"Portland School District","=""1130011""","Total","$27,819,166",1272,1,"$21,870"
"Preston School District","=""1140011""","Instruction","$9,321,246",614,1,"$15,181"
"Preston School District","=""1140011""","Support services - students","$2,302,413",425,2,"$5,417"
"Preston School District","=""1140011""","Support services - instruction","$505,225",425,2,"$1,189"
"Preston School District","=""1140011""","Support services - general administration","$708,734",425,2,"$1,668"
"Preston School District","=""1140011""","Support services - school based administration","$487,452",425,2,"$1,147"
"Preston School District","=""1140011""","Central and other support services","$97,480",425,2,"$229"
"Preston School District","=""1140011""","Operation and maintenance of plant","$1,197,398",425,2,"$2,817"
"Preston School District","=""1140011""","Student transportation services","$1,211,602",645,3,"$1,878"
"Preston School District","=""1140011""","Food services","$21,672",425,2,"$51"
"Preston School District","=""1140011""","Enterprise operations","$0",425,2,"$0"
"Preston School District","=""1140011""","Minor school construction","N/A","N/A","N/A","N/A"
"Preston School District","=""1140011""","Total","$15,853,222",614,1,"$25,820"
"Putnam School District","=""1160011""","Instruction","$15,031,411",1217,1,"$12,351"
"Putnam School District","=""1160011""","Support services - students","$2,057,073",1169,2,"$1,760"
"Putnam School District","=""1160011""","Support services - instruction","$751,817",1169,2,"$643"
"Putnam School District","=""1160011""","Support services - general administration","$697,916",1169,2,"$597"
"Putnam School District","=""1160011""","Support services - school based administration","$1,763,779",1169,2,"$1,509"
"Putnam School District","=""1160011""","Central and other support services","$699,746",1169,2,"$599"
"Putnam School District","=""1160011""","Operation and maintenance of plant","$2,111,242",1169,2,"$1,806"
"Putnam School District","=""1160011""","Student transportation services","$1,715,839",836,3,"$2,052"
"Putnam School District","=""1160011""","Food services","$0",1169,2,"$0"
"Putnam School District","=""1160011""","Enterprise operations","$327,969",1169,2,"$281"
"Putnam School District","=""1160011""","Minor school construction","N/A","N/A","N/A","N/A"
"Putnam School District","=""1160011""","Total","$25,156,792",1217,1,"$20,671"
"Redding School District","=""1170011""","Instruction","$17,391,475",858,1,"$20,270"
"Redding School District","=""1170011""","Support services - students","$1,488,140",852,2,"$1,747"
"Redding School District","=""1170011""","Support services - instruction","$627,348",852,2,"$736"
"Redding School District","=""1170011""","Support services - general administration","$407,897",852,2,"$479"
"Redding School District","=""1170011""","Support services - school based administration","$1,487,312",852,2,"$1,746"
"Redding School District","=""1170011""","Central and other support services","$424,249",852,2,"$498"
"Redding School District","=""1170011""","Operation and maintenance of plant","$2,536,218",852,2,"$2,977"
"Redding School District","=""1170011""","Student transportation services","$1,761,831",852,3,"$2,068"
"Redding School District","=""1170011""","Food services","$92",852,2,"$0"
"Redding School District","=""1170011""","Enterprise operations","$0",852,2,"$0"
"Redding School District","=""1170011""","Minor school construction","N/A","N/A","N/A","N/A"
"Redding School District","=""1170011""","Total","$26,124,563",858,1,"$30,448"
"Regional School District 01","=""2010012""","Instruction","$7,116,314",361,1,"$19,713"
"Regional School District 01","=""2010012""","Support services - students","$461,738",353,2,"$1,308"
"Regional School District 01","=""2010012""","Support services - instruction","$724,067",353,2,"$2,051"
"Regional School District 01","=""2010012""","Support services - general administration","$291,778",353,2,"$827"
"Regional School District 01","=""2010012""","Support services - school based administration","$950,541",353,2,"$2,693"
"Regional School District 01","=""2010012""","Central and other support services","$589,490",353,2,"$1,670"
"Regional School District 01","=""2010012""","Operation and maintenance of plant","$1,639,915",353,2,"$4,646"
"Regional School District 01","=""2010012""","Student transportation services","$269,318",12,3,"$22,443"
"Regional School District 01","=""2010012""","Food services","$15,000",353,2,"$42"
"Regional School District 01","=""2010012""","Enterprise operations","$165,230",353,2,"$468"
"Regional School District 01","=""2010012""","Minor school construction","N/A","N/A","N/A","N/A"
"Regional School District 01","=""2010012""","Total","$12,223,391",361,1,"$33,860"
"Regional School District 04","=""2040012""","Instruction","$12,218,491",657,1,"$18,597"
"Regional School District 04","=""2040012""","Support services - students","$1,837,920",633,2,"$2,904"
"Regional School District 04","=""2040012""","Support services - instruction","$251,116",633,2,"$397"
"Regional School District 04","=""2040012""","Support services - general administration","$1,229,432",633,2,"$1,942"
"Regional School District 04","=""2040012""","Support services - school based administration","$1,524,393",633,2,"$2,408"
"Regional School District 04","=""2040012""","Central and other support services","$1,212,412",633,2,"$1,915"
"Regional School District 04","=""2040012""","Operation and maintenance of plant","$2,743,050",633,2,"$4,333"
