"Per Pupil Expenditures by Function (District), 2017-18"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Plainville School District","=""1100011""","Support services - students","$1,263,809",2360,2,"$536"
"Plainville School District","=""1100011""","Support services - instruction","$4,993,402",2360,2,"$2,116"
"Plainville School District","=""1100011""","Support services - general administration","$182,463",2360,2,"$77"
"Plainville School District","=""1100011""","Support services - school based administration","$1,886,566",2360,2,"$799"
"Plainville School District","=""1100011""","Central and other support services","$607,326",2360,2,"$257"
"Plainville School District","=""1100011""","Operation and maintenance of plant","$2,895,408",2360,2,"$1,227"
"Plainville School District","=""1100011""","Student transportation services","$2,163,878",1587,3,"$1,364"
"Plainville School District","=""1100011""","Food services","$0",2360,2,"$0"
"Plainville School District","=""1100011""","Enterprise operations","$0",2360,2,"$0"
"Plainville School District","=""1100011""","Minor school construction","$0",2360,2,"$0"
"Plainville School District","=""1100011""","Total","$39,097,100",2452,1,"$15,945"
"Plymouth School District","=""1110011""","Instruction","$15,105,364",1619,1,"$9,330"
"Plymouth School District","=""1110011""","Support services - students","$1,691,335",1452,2,"$1,165"
"Plymouth School District","=""1110011""","Support services - instruction","$348,566",1452,2,"$240"
"Plymouth School District","=""1110011""","Support services - general administration","$835,436",1452,2,"$575"
"Plymouth School District","=""1110011""","Support services - school based administration","$1,425,990",1452,2,"$982"
"Plymouth School District","=""1110011""","Central and other support services","$643,009",1452,2,"$443"
"Plymouth School District","=""1110011""","Operation and maintenance of plant","$2,419,813",1452,2,"$1,667"
"Plymouth School District","=""1110011""","Student transportation services","$1,866,916",1306,3,"$1,429"
"Plymouth School District","=""1110011""","Food services","$0",1452,2,"$0"
"Plymouth School District","=""1110011""","Enterprise operations","$352,495",1452,2,"$243"
"Plymouth School District","=""1110011""","Minor school construction","$0",1452,2,"$0"
"Plymouth School District","=""1110011""","Total","$24,688,923",1619,1,"$15,249"
"Pomfret School District","=""1120011""","Instruction","$7,797,745",576,1,"$13,538"
"Pomfret School District","=""1120011""","Support services - students","$564,241",386,2,"$1,462"
"Pomfret School District","=""1120011""","Support services - instruction","$332,285",386,2,"$861"
"Pomfret School District","=""1120011""","Support services - general administration","$163,286",386,2,"$423"
"Pomfret School District","=""1120011""","Support services - school based administration","$428,631",386,2,"$1,110"
"Pomfret School District","=""1120011""","Central and other support services","$210,308",386,2,"$545"
"Pomfret School District","=""1120011""","Operation and maintenance of plant","$608,849",386,2,"$1,577"
"Pomfret School District","=""1120011""","Student transportation services","$753,740",588,3,"$1,282"
"Pomfret School District","=""1120011""","Food services","$0",386,2,"$0"
"Pomfret School District","=""1120011""","Enterprise operations","$0",386,2,"$0"
"Pomfret School District","=""1120011""","Minor school construction","$5,200",386,2,"$13"
"Pomfret School District","=""1120011""","Total","$10,864,284",576,1,"$18,862"
"Portland School District","=""1130011""","Instruction","$12,702,846",1394,1,"$9,113"
"Portland School District","=""1130011""","Support services - students","$1,556,293",1311,2,"$1,187"
"Portland School District","=""1130011""","Support services - instruction","$540,817",1311,2,"$413"
"Portland School District","=""1130011""","Support services - general administration","$1,108,111",1311,2,"$845"
"Portland School District","=""1130011""","Support services - school based administration","$1,456,553",1311,2,"$1,111"
"Portland School District","=""1130011""","Central and other support services","$326,181",1311,2,"$249"
"Portland School District","=""1130011""","Operation and maintenance of plant","$2,558,622",1311,2,"$1,952"
"Portland School District","=""1130011""","Student transportation services","$1,173,757",1273,3,"$922"
"Portland School District","=""1130011""","Food services","$25,207",1311,2,"$19"
"Portland School District","=""1130011""","Enterprise operations","$345,293",1311,2,"$263"
"Portland School District","=""1130011""","Minor school construction","$81,725",1311,2,"$62"
"Portland School District","=""1130011""","Total","$21,875,405",1394,1,"$15,693"
"Preston School District","=""1140011""","Instruction","$8,021,192",661,1,"$12,135"
"Preston School District","=""1140011""","Support services - students","$428,905",442,2,"$970"
"Preston School District","=""1140011""","Support services - instruction","$668,059",442,2,"$1,511"
"Preston School District","=""1140011""","Support services - general administration","$325,797",442,2,"$737"
"Preston School District","=""1140011""","Support services - school based administration","$412,531",442,2,"$933"
"Preston School District","=""1140011""","Central and other support services","$165,854",442,2,"$375"
"Preston School District","=""1140011""","Operation and maintenance of plant","$767,874",442,2,"$1,737"
"Preston School District","=""1140011""","Student transportation services","$978,018",644,3,"$1,519"
"Preston School District","=""1140011""","Food services","$32,348",442,2,"$73"
"Preston School District","=""1140011""","Enterprise operations","$0",442,2,"$0"
"Preston School District","=""1140011""","Minor school construction","$0",442,2,"$0"
"Preston School District","=""1140011""","Total","$11,800,577",661,1,"$17,853"
"Putnam School District","=""1160011""","Instruction","$12,448,724",1219,1,"$10,212"
"Putnam School District","=""1160011""","Support services - students","$1,586,396",1174,2,"$1,351"
"Putnam School District","=""1160011""","Support services - instruction","$675,876",1174,2,"$576"
"Putnam School District","=""1160011""","Support services - general administration","$701,773",1174,2,"$598"
"Putnam School District","=""1160011""","Support services - school based administration","$1,434,969",1174,2,"$1,222"
"Putnam School District","=""1160011""","Central and other support services","$526,657",1174,2,"$449"
"Putnam School District","=""1160011""","Operation and maintenance of plant","$2,210,280",1174,2,"$1,883"
"Putnam School District","=""1160011""","Student transportation services","$1,091,805",966,3,"$1,130"
"Putnam School District","=""1160011""","Food services","$0",1174,2,"$0"
"Putnam School District","=""1160011""","Enterprise operations","$280,646",1174,2,"$239"
"Putnam School District","=""1160011""","Minor school construction","$0",1174,2,"$0"
"Putnam School District","=""1160011""","Total","$20,957,126",1219,1,"$17,192"
"Redding School District","=""1170011""","Instruction","$15,518,079",925,1,"$16,776"
"Redding School District","=""1170011""","Support services - students","$213,066",913,2,"$233"
"Redding School District","=""1170011""","Support services - instruction","$435,182",913,2,"$477"
"Redding School District","=""1170011""","Support services - general administration","$295,970",913,2,"$324"
"Redding School District","=""1170011""","Support services - school based administration","$1,202,164",913,2,"$1,317"
"Redding School District","=""1170011""","Central and other support services","$326,752",913,2,"$358"
"Redding School District","=""1170011""","Operation and maintenance of plant","$2,140,338",913,2,"$2,344"
"Redding School District","=""1170011""","Student transportation services","$1,337,566",913,3,"$1,465"
"Redding School District","=""1170011""","Food services","$164",913,2,"$0"
"Redding School District","=""1170011""","Enterprise operations","$0",913,2,"$0"
"Redding School District","=""1170011""","Minor school construction","$0",913,2,"$0"
"Redding School District","=""1170011""","Total","$21,469,280",925,1,"$23,210"
"Regional School District 01","=""2010012""","Instruction","$6,318,579",392,1,"$16,119"
"Regional School District 01","=""2010012""","Support services - students","$1,636,418",387,2,"$4,228"
"Regional School District 01","=""2010012""","Support services - instruction","$525,783",387,2,"$1,359"
"Regional School District 01","=""2010012""","Support services - general administration","$154,797",387,2,"$400"
"Regional School District 01","=""2010012""","Support services - school based administration","$549,981",387,2,"$1,421"
"Regional School District 01","=""2010012""","Central and other support services","$384,183",387,2,"$993"
"Regional School District 01","=""2010012""","Operation and maintenance of plant","$1,247,371",387,2,"$3,223"
"Regional School District 01","=""2010012""","Student transportation services","$249,608",408,3,"$612"
"Regional School District 01","=""2010012""","Food services","$30,000",387,2,"$78"
"Regional School District 01","=""2010012""","Enterprise operations","$39,071",387,2,"$101"
"Regional School District 01","=""2010012""","Minor school construction","$0",387,2,"$0"
"Regional School District 01","=""2010012""","Total","$11,135,792",392,1,"$28,408"
"Regional School District 04","=""2040012""","Instruction","$8,649,714",945,1,"$9,153"
"Regional School District 04","=""2040012""","Support services - students","$1,554,842",912,2,"$1,705"
"Regional School District 04","=""2040012""","Support services - instruction","$410,061",912,2,"$450"
"Regional School District 04","=""2040012""","Support services - general administration","$2,030,180",912,2,"$2,226"
"Regional School District 04","=""2040012""","Support services - school based administration","$830,090",912,2,"$910"
"Regional School District 04","=""2040012""","Central and other support services","$2,603,132",912,2,"$2,854"
"Regional School District 04","=""2040012""","Operation and maintenance of plant","$1,574,687",912,2,"$1,727"
"Regional School District 04","=""2040012""","Student transportation services","$766,485",931,3,"$823"
"Regional School District 04","=""2040012""","Food services","$65,173",912,2,"$71"
