"Per Pupil Expenditures by Function (District), 2018-19"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Regional School District 05","=""2050012""","Support services - general administration","$2,449,155",2167,2,"$1,130"
"Regional School District 05","=""2050012""","Support services - school based administration","$3,330,388",2167,2,"$1,537"
"Regional School District 05","=""2050012""","Central and other support services","$0",2167,2,"$0"
"Regional School District 05","=""2050012""","Operation and maintenance of plant","$4,068,549",2167,2,"$1,878"
"Regional School District 05","=""2050012""","Student transportation services","$2,937,407",1941,3,"$1,513"
"Regional School District 05","=""2050012""","Food services","$0",2167,2,"$0"
"Regional School District 05","=""2050012""","Enterprise operations","$1,084,396",2167,2,"$500"
"Regional School District 05","=""2050012""","Minor school construction","$0",2167,2,"$0"
"Regional School District 05","=""2050012""","Total","$43,233,447",2224,1,"$19,439"
"Regional School District 06","=""2060012""","Instruction","$8,125,787",915,1,"$8,881"
"Regional School District 06","=""2060012""","Support services - students","$1,514,354",910,2,"$1,664"
"Regional School District 06","=""2060012""","Support services - instruction","$498,500",910,2,"$548"
"Regional School District 06","=""2060012""","Support services - general administration","$359,799",910,2,"$395"
"Regional School District 06","=""2060012""","Support services - school based administration","$1,044,843",910,2,"$1,148"
"Regional School District 06","=""2060012""","Central and other support services","$4,080,312",910,2,"$4,484"
"Regional School District 06","=""2060012""","Operation and maintenance of plant","$1,635,680",910,2,"$1,797"
"Regional School District 06","=""2060012""","Student transportation services","$967,310",857,3,"$1,129"
"Regional School District 06","=""2060012""","Food services","$0",910,2,"$0"
"Regional School District 06","=""2060012""","Enterprise operations","$363,853",910,2,"$400"
"Regional School District 06","=""2060012""","Minor school construction","$1,131,240",910,2,"$1,243"
"Regional School District 06","=""2060012""","Total","$19,721,677",915,1,"$21,554"
"Regional School District 07","=""2070012""","Instruction","$12,624,108",1082,1,"$11,667"
"Regional School District 07","=""2070012""","Support services - students","$1,262,642",1063,2,"$1,188"
"Regional School District 07","=""2070012""","Support services - instruction","$151,461",1063,2,"$142"
"Regional School District 07","=""2070012""","Support services - general administration","$395,036",1063,2,"$372"
"Regional School District 07","=""2070012""","Support services - school based administration","$1,089,240",1063,2,"$1,025"
"Regional School District 07","=""2070012""","Central and other support services","$563,307",1063,2,"$530"
"Regional School District 07","=""2070012""","Operation and maintenance of plant","$2,736,251",1063,2,"$2,574"
"Regional School District 07","=""2070012""","Student transportation services","$1,554,038",1006,3,"$1,545"
"Regional School District 07","=""2070012""","Food services","$0",1063,2,"$0"
"Regional School District 07","=""2070012""","Enterprise operations","$467,745",1063,2,"$440"
"Regional School District 07","=""2070012""","Minor school construction","$0",1063,2,"$0"
"Regional School District 07","=""2070012""","Total","$20,843,828",1082,1,"$19,264"
"Regional School District 08","=""2080012""","Instruction","$15,604,226",1550,1,"$10,067"
"Regional School District 08","=""2080012""","Support services - students","$2,156,322",1435,2,"$1,503"
"Regional School District 08","=""2080012""","Support services - instruction","$811,496",1435,2,"$566"
"Regional School District 08","=""2080012""","Support services - general administration","$592,428",1435,2,"$413"
"Regional School District 08","=""2080012""","Support services - school based administration","$1,420,990",1435,2,"$990"
"Regional School District 08","=""2080012""","Central and other support services","$836,042",1435,2,"$583"
"Regional School District 08","=""2080012""","Operation and maintenance of plant","$3,595,399",1435,2,"$2,506"
"Regional School District 08","=""2080012""","Student transportation services","$2,016,793",1432,3,"$1,408"
"Regional School District 08","=""2080012""","Food services","$40,927",1435,2,"$29"
"Regional School District 08","=""2080012""","Enterprise operations","$652,666",1435,2,"$455"
"Regional School District 08","=""2080012""","Minor school construction","$0",1435,2,"$0"
"Regional School District 08","=""2080012""","Total","$27,727,290",1550,1,"$17,889"
"Regional School District 09","=""2090012""","Instruction","$16,446,732",924,1,"$17,799"
"Regional School District 09","=""2090012""","Support services - students","$280,464",875,2,"$321"
"Regional School District 09","=""2090012""","Support services - instruction","$382,447",875,2,"$437"
"Regional School District 09","=""2090012""","Support services - general administration","$342,015",875,2,"$391"
"Regional School District 09","=""2090012""","Support services - school based administration","$981,533",875,2,"$1,122"
"Regional School District 09","=""2090012""","Central and other support services","$348,051",875,2,"$398"
"Regional School District 09","=""2090012""","Operation and maintenance of plant","$2,375,372",875,2,"$2,715"
"Regional School District 09","=""2090012""","Student transportation services","$1,720,897",875,3,"$1,967"
"Regional School District 09","=""2090012""","Food services","$30",875,2,"$0"
"Regional School District 09","=""2090012""","Enterprise operations","$0",875,2,"$0"
"Regional School District 09","=""2090012""","Minor school construction","$0",875,2,"$0"
"Regional School District 09","=""2090012""","Total","$22,877,540",924,1,"$24,759"
"Regional School District 10","=""2100012""","Instruction","$23,984,388",2363,1,"$10,150"
"Regional School District 10","=""2100012""","Support services - students","$2,617,051",2260,2,"$1,158"
"Regional School District 10","=""2100012""","Support services - instruction","$2,385,393",2260,2,"$1,055"
"Regional School District 10","=""2100012""","Support services - general administration","$683,125",2260,2,"$302"
"Regional School District 10","=""2100012""","Support services - school based administration","$1,756,529",2260,2,"$777"
"Regional School District 10","=""2100012""","Central and other support services","$685,296",2260,2,"$303"
"Regional School District 10","=""2100012""","Operation and maintenance of plant","$4,016,395",2260,2,"$1,777"
"Regional School District 10","=""2100012""","Student transportation services","$2,705,326",2387,3,"$1,133"
"Regional School District 10","=""2100012""","Food services","$0",2260,2,"$0"
"Regional School District 10","=""2100012""","Enterprise operations","$0",2260,2,"$0"
"Regional School District 10","=""2100012""","Minor school construction","$0",2260,2,"$0"
"Regional School District 10","=""2100012""","Total","$38,833,503",2363,1,"$16,434"
"Regional School District 11","=""2110012""","Instruction","$3,566,824",268,1,"$13,309"
"Regional School District 11","=""2110012""","Support services - students","$420,818",225,2,"$1,870"
"Regional School District 11","=""2110012""","Support services - instruction","$243,047",225,2,"$1,080"
"Regional School District 11","=""2110012""","Support services - general administration","$281,254",225,2,"$1,250"
"Regional School District 11","=""2110012""","Support services - school based administration","$495,616",225,2,"$2,203"
"Regional School District 11","=""2110012""","Central and other support services","$260,129",225,2,"$1,156"
"Regional School District 11","=""2110012""","Operation and maintenance of plant","$670,021",225,2,"$2,978"
"Regional School District 11","=""2110012""","Student transportation services","$475,824",69,3,"$6,896"
"Regional School District 11","=""2110012""","Food services","$21,795",225,2,"$97"
"Regional School District 11","=""2110012""","Enterprise operations","$252,106",225,2,"$1,120"
"Regional School District 11","=""2110012""","Minor school construction","$0",225,2,"$0"
"Regional School District 11","=""2110012""","Total","$6,687,434",268,1,"$24,953"
"Regional School District 12","=""2120012""","Instruction","$12,077,482",695,1,"$17,378"
"Regional School District 12","=""2120012""","Support services - students","$1,288,511",683,2,"$1,887"
"Regional School District 12","=""2120012""","Support services - instruction","$824,222",683,2,"$1,207"
"Regional School District 12","=""2120012""","Support services - general administration","$642,744",683,2,"$941"
"Regional School District 12","=""2120012""","Support services - school based administration","$1,049,422",683,2,"$1,536"
"Regional School District 12","=""2120012""","Central and other support services","$631,901",683,2,"$925"
"Regional School District 12","=""2120012""","Operation and maintenance of plant","$2,871,628",683,2,"$4,204"
"Regional School District 12","=""2120012""","Student transportation services","$1,202,436",601,3,"$2,001"
"Regional School District 12","=""2120012""","Food services","$62,997",683,2,"$92"
"Regional School District 12","=""2120012""","Enterprise operations","$396,495",683,2,"$581"
"Regional School District 12","=""2120012""","Minor school construction","$0",683,2,"$0"
"Regional School District 12","=""2120012""","Total","$21,047,837",695,1,"$30,285"
"Regional School District 13","=""2130012""","Instruction","$18,452,541",1649,1,"$11,190"
"Regional School District 13","=""2130012""","Support services - students","$3,414,757",1611,2,"$2,120"
"Regional School District 13","=""2130012""","Support services - instruction","$2,506,167",1611,2,"$1,556"
"Regional School District 13","=""2130012""","Support services - general administration","$967,197",1611,2,"$600"
"Regional School District 13","=""2130012""","Support services - school based administration","$1,694,897",1611,2,"$1,052"
"Regional School District 13","=""2130012""","Central and other support services","$2,410,465",1611,2,"$1,496"
