"Special Education Expenditures, 2019-20"
"All Districts"

"District","District Code","Description","Amount"
"Regional School District 11","=""2110012""","Purchased Services For Transportation","$69,217"
"Regional School District 11","=""2110012""","Equipment","$2,850"
"Regional School District 11","=""2110012""","All Other Expenditures","$0"
"Regional School District 11","=""2110012""","Total","$1,248,212"
"Regional School District 12","=""2120012""","Teacher Salaries","$1,717,646"
"Regional School District 12","=""2120012""","Instructional Aide Salaries","$546,976"
"Regional School District 12","=""2120012""","Other Salaries","$448,333"
"Regional School District 12","=""2120012""","Employee Benefits","$647,904"
"Regional School District 12","=""2120012""","Purchased Services Other Than Transportation","$437,871"
"Regional School District 12","=""2120012""","Special Education Tuition","$239,594"
"Regional School District 12","=""2120012""","Supplies","$34,225"
"Regional School District 12","=""2120012""","Property Services","$0"
"Regional School District 12","=""2120012""","Purchased Services For Transportation","$166,576"
"Regional School District 12","=""2120012""","Equipment","$14,892"
"Regional School District 12","=""2120012""","All Other Expenditures","$744"
"Regional School District 12","=""2120012""","Total","$4,254,760"
"Regional School District 13","=""2130012""","Teacher Salaries","$1,877,734"
"Regional School District 13","=""2130012""","Instructional Aide Salaries","$1,323,658"
"Regional School District 13","=""2130012""","Other Salaries","$1,289,479"
"Regional School District 13","=""2130012""","Employee Benefits","$1,127,631"
"Regional School District 13","=""2130012""","Purchased Services Other Than Transportation","$338,192"
"Regional School District 13","=""2130012""","Special Education Tuition","$1,162,929"
"Regional School District 13","=""2130012""","Supplies","$51,865"
"Regional School District 13","=""2130012""","Property Services","$20,036"
"Regional School District 13","=""2130012""","Purchased Services For Transportation","$427,985"
"Regional School District 13","=""2130012""","Equipment","$33,624"
"Regional School District 13","=""2130012""","All Other Expenditures","$2,305"
"Regional School District 13","=""2130012""","Total","$7,655,437"
"Regional School District 14","=""2140012""","Teacher Salaries","$2,905,609"
"Regional School District 14","=""2140012""","Instructional Aide Salaries","$1,057,113"
"Regional School District 14","=""2140012""","Other Salaries","$336,178"
"Regional School District 14","=""2140012""","Employee Benefits","$932,034"
"Regional School District 14","=""2140012""","Purchased Services Other Than Transportation","$507,185"
"Regional School District 14","=""2140012""","Special Education Tuition","$1,455,938"
"Regional School District 14","=""2140012""","Supplies","$34,764"
"Regional School District 14","=""2140012""","Property Services","$0"
"Regional School District 14","=""2140012""","Purchased Services For Transportation","$558,289"
"Regional School District 14","=""2140012""","Equipment","$2,001"
"Regional School District 14","=""2140012""","All Other Expenditures","$180"
"Regional School District 14","=""2140012""","Total","$7,789,290"
"Regional School District 15","=""2150012""","Teacher Salaries","$6,229,925"
"Regional School District 15","=""2150012""","Instructional Aide Salaries","$2,721,620"
"Regional School District 15","=""2150012""","Other Salaries","$1,028,364"
"Regional School District 15","=""2150012""","Employee Benefits","$2,660,889"
"Regional School District 15","=""2150012""","Purchased Services Other Than Transportation","$814,966"
"Regional School District 15","=""2150012""","Special Education Tuition","$4,905,315"
"Regional School District 15","=""2150012""","Supplies","$103,079"
"Regional School District 15","=""2150012""","Property Services","$123,062"
"Regional School District 15","=""2150012""","Purchased Services For Transportation","$1,951,211"
"Regional School District 15","=""2150012""","Equipment","$13,399"
"Regional School District 15","=""2150012""","All Other Expenditures","$795"
"Regional School District 15","=""2150012""","Total","$20,552,624"
"Regional School District 16","=""2160012""","Teacher Salaries","$2,212,763"
"Regional School District 16","=""2160012""","Instructional Aide Salaries","$1,128,571"
"Regional School District 16","=""2160012""","Other Salaries","$715,057"
"Regional School District 16","=""2160012""","Employee Benefits","$1,148,346"
"Regional School District 16","=""2160012""","Purchased Services Other Than Transportation","$736,439"
"Regional School District 16","=""2160012""","Special Education Tuition","$1,227,378"
"Regional School District 16","=""2160012""","Supplies","$163,895"
"Regional School District 16","=""2160012""","Property Services","$0"
"Regional School District 16","=""2160012""","Purchased Services For Transportation","$900,458"
"Regional School District 16","=""2160012""","Equipment","$0"
"Regional School District 16","=""2160012""","All Other Expenditures","$128"
"Regional School District 16","=""2160012""","Total","$8,233,036"
"Regional School District 17","=""2170012""","Teacher Salaries","$2,976,796"
"Regional School District 17","=""2170012""","Instructional Aide Salaries","$1,404,293"
"Regional School District 17","=""2170012""","Other Salaries","$286,590"
"Regional School District 17","=""2170012""","Employee Benefits","$1,302,993"
"Regional School District 17","=""2170012""","Purchased Services Other Than Transportation","$520,830"
"Regional School District 17","=""2170012""","Special Education Tuition","$2,405,472"
"Regional School District 17","=""2170012""","Supplies","$41,971"
"Regional School District 17","=""2170012""","Property Services","$0"
"Regional School District 17","=""2170012""","Purchased Services For Transportation","$899,144"
"Regional School District 17","=""2170012""","Equipment","$17,902"
"Regional School District 17","=""2170012""","All Other Expenditures","$940"
"Regional School District 17","=""2170012""","Total","$9,856,931"
"Regional School District 18","=""2180012""","Teacher Salaries","$2,653,793"
"Regional School District 18","=""2180012""","Instructional Aide Salaries","$1,427,248"
"Regional School District 18","=""2180012""","Other Salaries","$713,094"
"Regional School District 18","=""2180012""","Employee Benefits","$1,006,247"
"Regional School District 18","=""2180012""","Purchased Services Other Than Transportation","$374,256"
"Regional School District 18","=""2180012""","Special Education Tuition","$522,728"
"Regional School District 18","=""2180012""","Supplies","$48,971"
"Regional School District 18","=""2180012""","Property Services","$0"
"Regional School District 18","=""2180012""","Purchased Services For Transportation","$164,383"
"Regional School District 18","=""2180012""","Equipment","$361"
"Regional School District 18","=""2180012""","All Other Expenditures","$475"
"Regional School District 18","=""2180012""","Total","$6,911,556"
"Regional School District 19","=""2190012""","Teacher Salaries","$1,524,976"
"Regional School District 19","=""2190012""","Instructional Aide Salaries","$127,768"
"Regional School District 19","=""2190012""","Other Salaries","$213,660"
"Regional School District 19","=""2190012""","Employee Benefits","$396,011"
"Regional School District 19","=""2190012""","Purchased Services Other Than Transportation","$997,404"
"Regional School District 19","=""2190012""","Special Education Tuition","$1,020,071"
"Regional School District 19","=""2190012""","Supplies","$88,027"
"Regional School District 19","=""2190012""","Property Services","$0"
"Regional School District 19","=""2190012""","Purchased Services For Transportation","$311,155"
"Regional School District 19","=""2190012""","Equipment","$7,044"
"Regional School District 19","=""2190012""","All Other Expenditures","$113"
"Regional School District 19","=""2190012""","Total","$4,686,227"
"Ridgefield School District","=""1180011""","Teacher Salaries","$6,443,827"
"Ridgefield School District","=""1180011""","Instructional Aide Salaries","$2,281,847"
"Ridgefield School District","=""1180011""","Other Salaries","$1,557,165"
"Ridgefield School District","=""1180011""","Employee Benefits","$2,866,748"
"Ridgefield School District","=""1180011""","Purchased Services Other Than Transportation","$1,163,964"
"Ridgefield School District","=""1180011""","Special Education Tuition","$3,292,768"
"Ridgefield School District","=""1180011""","Supplies","$48,607"
"Ridgefield School District","=""1180011""","Property Services","$4,825"
"Ridgefield School District","=""1180011""","Purchased Services For Transportation","$1,293,097"
"Ridgefield School District","=""1180011""","Equipment","$22,220"
"Ridgefield School District","=""1180011""","All Other Expenditures","$0"
"Ridgefield School District","=""1180011""","Total","$18,975,068"
"Rocky Hill School District","=""1190011""","Teacher Salaries","$4,099,798"
"Rocky Hill School District","=""1190011""","Instructional Aide Salaries","$1,345,825"
"Rocky Hill School District","=""1190011""","Other Salaries","$501,100"
"Rocky Hill School District","=""1190011""","Employee Benefits","$1,156,225"
