"Special Education Expenditures, 2024-25"
"All Districts"

"District","District Code","Description","Amount"
"Regional School District 11","=""2110012""","Equipment","$819"
"Regional School District 11","=""2110012""","All Other Expenditures","$47,905"
"Regional School District 11","=""2110012""","Total","$1,921,273"
"Regional School District 12","=""2120012""","Teacher Salaries","$2,047,561"
"Regional School District 12","=""2120012""","Instructional Aide Salaries","$665,469"
"Regional School District 12","=""2120012""","Other Salaries","$447,897"
"Regional School District 12","=""2120012""","Employee Benefits","$686,658"
"Regional School District 12","=""2120012""","Purchased Services Other Than Transportation","$497,815"
"Regional School District 12","=""2120012""","Special Education Tuition","$65,685"
"Regional School District 12","=""2120012""","Supplies","$19,970"
"Regional School District 12","=""2120012""","Property Services","$0"
"Regional School District 12","=""2120012""","Purchased Services For Transportation","$211,920"
"Regional School District 12","=""2120012""","Equipment","$7,807"
"Regional School District 12","=""2120012""","All Other Expenditures","$642"
"Regional School District 12","=""2120012""","Total","$4,651,423"
"Regional School District 13","=""2130012""","Teacher Salaries","$2,682,995"
"Regional School District 13","=""2130012""","Instructional Aide Salaries","$1,576,623"
"Regional School District 13","=""2130012""","Other Salaries","$1,436,659"
"Regional School District 13","=""2130012""","Employee Benefits","$1,587,537"
"Regional School District 13","=""2130012""","Purchased Services Other Than Transportation","$219,277"
"Regional School District 13","=""2130012""","Special Education Tuition","$1,929,926"
"Regional School District 13","=""2130012""","Supplies","$116,685"
"Regional School District 13","=""2130012""","Property Services","$58"
"Regional School District 13","=""2130012""","Purchased Services For Transportation","$1,092,081"
"Regional School District 13","=""2130012""","Equipment","$23,325"
"Regional School District 13","=""2130012""","All Other Expenditures","$2,035"
"Regional School District 13","=""2130012""","Total","$10,667,202"
"Regional School District 14","=""2140012""","Teacher Salaries","$4,077,450"
"Regional School District 14","=""2140012""","Instructional Aide Salaries","$1,842,559"
"Regional School District 14","=""2140012""","Other Salaries","$350,161"
"Regional School District 14","=""2140012""","Employee Benefits","$1,342,668"
"Regional School District 14","=""2140012""","Purchased Services Other Than Transportation","$255,380"
"Regional School District 14","=""2140012""","Special Education Tuition","$1,613,595"
"Regional School District 14","=""2140012""","Supplies","$35,339"
"Regional School District 14","=""2140012""","Property Services","$0"
"Regional School District 14","=""2140012""","Purchased Services For Transportation","$781,319"
"Regional School District 14","=""2140012""","Equipment","$8,829"
"Regional School District 14","=""2140012""","All Other Expenditures","$873"
"Regional School District 14","=""2140012""","Total","$10,308,172"
"Regional School District 15","=""2150012""","Teacher Salaries","$7,240,072"
"Regional School District 15","=""2150012""","Instructional Aide Salaries","$4,465,648"
"Regional School District 15","=""2150012""","Other Salaries","$1,164,633"
"Regional School District 15","=""2150012""","Employee Benefits","$3,542,956"
"Regional School District 15","=""2150012""","Purchased Services Other Than Transportation","$1,098,672"
"Regional School District 15","=""2150012""","Special Education Tuition","$4,857,994"
"Regional School District 15","=""2150012""","Supplies","$139,368"
"Regional School District 15","=""2150012""","Property Services","$141,364"
"Regional School District 15","=""2150012""","Purchased Services For Transportation","$2,456,341"
"Regional School District 15","=""2150012""","Equipment","$107,776"
"Regional School District 15","=""2150012""","All Other Expenditures","$4,711"
"Regional School District 15","=""2150012""","Total","$25,219,534"
"Regional School District 16","=""2160012""","Teacher Salaries","$2,427,304"
"Regional School District 16","=""2160012""","Instructional Aide Salaries","$1,616,513"
"Regional School District 16","=""2160012""","Other Salaries","$371,368"
"Regional School District 16","=""2160012""","Employee Benefits","$1,300,266"
"Regional School District 16","=""2160012""","Purchased Services Other Than Transportation","$668,228"
"Regional School District 16","=""2160012""","Special Education Tuition","$1,842,356"
"Regional School District 16","=""2160012""","Supplies","$75,585"
"Regional School District 16","=""2160012""","Property Services","$0"
"Regional School District 16","=""2160012""","Purchased Services For Transportation","$1,312,512"
"Regional School District 16","=""2160012""","Equipment","$19,323"
"Regional School District 16","=""2160012""","All Other Expenditures","$500"
"Regional School District 16","=""2160012""","Total","$9,633,955"
"Regional School District 17","=""2170012""","Teacher Salaries","$3,280,502"
"Regional School District 17","=""2170012""","Instructional Aide Salaries","$1,134,511"
"Regional School District 17","=""2170012""","Other Salaries","$551,988"
"Regional School District 17","=""2170012""","Employee Benefits","$1,642,386"
"Regional School District 17","=""2170012""","Purchased Services Other Than Transportation","$1,225,713"
"Regional School District 17","=""2170012""","Special Education Tuition","$2,809,402"
"Regional School District 17","=""2170012""","Supplies","$85,494"
"Regional School District 17","=""2170012""","Property Services","$0"
"Regional School District 17","=""2170012""","Purchased Services For Transportation","$1,157,191"
"Regional School District 17","=""2170012""","Equipment","$6,756"
"Regional School District 17","=""2170012""","All Other Expenditures","$2,110"
"Regional School District 17","=""2170012""","Total","$11,896,055"
"Regional School District 18","=""2180012""","Teacher Salaries","$2,978,256"
"Regional School District 18","=""2180012""","Instructional Aide Salaries","$1,594,267"
"Regional School District 18","=""2180012""","Other Salaries","$416,009"
"Regional School District 18","=""2180012""","Employee Benefits","$933,221"
"Regional School District 18","=""2180012""","Purchased Services Other Than Transportation","$339,990"
"Regional School District 18","=""2180012""","Special Education Tuition","$716,488"
"Regional School District 18","=""2180012""","Supplies","$60,545"
"Regional School District 18","=""2180012""","Property Services","$0"
"Regional School District 18","=""2180012""","Purchased Services For Transportation","$529,078"
"Regional School District 18","=""2180012""","Equipment","$7,839"
"Regional School District 18","=""2180012""","All Other Expenditures","$650"
"Regional School District 18","=""2180012""","Total","$7,576,343"
"Regional School District 19","=""2190012""","Teacher Salaries","$1,445,304"
"Regional School District 19","=""2190012""","Instructional Aide Salaries","$114,485"
"Regional School District 19","=""2190012""","Other Salaries","$542,627"
"Regional School District 19","=""2190012""","Employee Benefits","$312,802"
"Regional School District 19","=""2190012""","Purchased Services Other Than Transportation","$1,066,351"
"Regional School District 19","=""2190012""","Special Education Tuition","$1,398,623"
"Regional School District 19","=""2190012""","Supplies","$17,301"
"Regional School District 19","=""2190012""","Property Services","$77,546"
"Regional School District 19","=""2190012""","Purchased Services For Transportation","$652,771"
"Regional School District 19","=""2190012""","Equipment","$1,965"
"Regional School District 19","=""2190012""","All Other Expenditures","$6,540"
"Regional School District 19","=""2190012""","Total","$5,636,316"
"Regional School District 20","=""2200012""","Teacher Salaries","$2,356,995"
"Regional School District 20","=""2200012""","Instructional Aide Salaries","$1,515,346"
"Regional School District 20","=""2200012""","Other Salaries","$1,461,837"
"Regional School District 20","=""2200012""","Employee Benefits","$1,819,323"
"Regional School District 20","=""2200012""","Purchased Services Other Than Transportation","$815,075"
"Regional School District 20","=""2200012""","Special Education Tuition","$1,050,255"
"Regional School District 20","=""2200012""","Supplies","$6,783"
"Regional School District 20","=""2200012""","Property Services","$0"
"Regional School District 20","=""2200012""","Purchased Services For Transportation","$350,392"
"Regional School District 20","=""2200012""","Equipment","$0"
"Regional School District 20","=""2200012""","All Other Expenditures","$0"
"Regional School District 20","=""2200012""","Total","$9,376,006"
"Ridgefield School District","=""1180011""","Teacher Salaries","$8,623,077"
"Ridgefield School District","=""1180011""","Instructional Aide Salaries","$2,872,139"
"Ridgefield School District","=""1180011""","Other Salaries","$1,473,761"
"Ridgefield School District","=""1180011""","Employee Benefits","$3,317,016"
"Ridgefield School District","=""1180011""","Purchased Services Other Than Transportation","$1,789,265"
"Ridgefield School District","=""1180011""","Special Education Tuition","$6,236,175"
