"Special Education Expenditures, 2017-18"
"All Districts"

"District","District Code","Description","Amount"
"Regional School District 11","=""2110012""","Property Services","$0"
"Regional School District 11","=""2110012""","Purchased Services For Transportation","$115,745"
"Regional School District 11","=""2110012""","Equipment","$0"
"Regional School District 11","=""2110012""","All Other Expenditures","$0"
"Regional School District 11","=""2110012""","Total","$1,315,245"
"Regional School District 12","=""2120012""","Teacher Salaries","$1,469,408"
"Regional School District 12","=""2120012""","Instructional Aide Salaries","$569,538"
"Regional School District 12","=""2120012""","Other Salaries","$520,698"
"Regional School District 12","=""2120012""","Employee Benefits","$495,042"
"Regional School District 12","=""2120012""","Purchased Services Other Than Transportation","$534,709"
"Regional School District 12","=""2120012""","Special Education Tuition","$354,980"
"Regional School District 12","=""2120012""","Supplies","$37,938"
"Regional School District 12","=""2120012""","Property Services","$0"
"Regional School District 12","=""2120012""","Purchased Services For Transportation","$220,806"
"Regional School District 12","=""2120012""","Equipment","$9,230"
"Regional School District 12","=""2120012""","All Other Expenditures","$944"
"Regional School District 12","=""2120012""","Total","$4,213,294"
"Regional School District 13","=""2130012""","Teacher Salaries","$1,598,361"
"Regional School District 13","=""2130012""","Instructional Aide Salaries","$1,397,696"
"Regional School District 13","=""2130012""","Other Salaries","$1,238,011"
"Regional School District 13","=""2130012""","Employee Benefits","$1,247,350"
"Regional School District 13","=""2130012""","Purchased Services Other Than Transportation","$276,936"
"Regional School District 13","=""2130012""","Special Education Tuition","$992,793"
"Regional School District 13","=""2130012""","Supplies","$113,239"
"Regional School District 13","=""2130012""","Property Services","$84,326"
"Regional School District 13","=""2130012""","Purchased Services For Transportation","$379,069"
"Regional School District 13","=""2130012""","Equipment","$48,975"
"Regional School District 13","=""2130012""","All Other Expenditures","$4,702"
"Regional School District 13","=""2130012""","Total","$7,381,459"
"Regional School District 14","=""2140012""","Teacher Salaries","$3,233,825"
"Regional School District 14","=""2140012""","Instructional Aide Salaries","$957,519"
"Regional School District 14","=""2140012""","Other Salaries","$300,784"
"Regional School District 14","=""2140012""","Employee Benefits","$912,995"
"Regional School District 14","=""2140012""","Purchased Services Other Than Transportation","$396,794"
"Regional School District 14","=""2140012""","Special Education Tuition","$1,262,440"
"Regional School District 14","=""2140012""","Supplies","$52,776"
"Regional School District 14","=""2140012""","Property Services","$0"
"Regional School District 14","=""2140012""","Purchased Services For Transportation","$695,444"
"Regional School District 14","=""2140012""","Equipment","$1,398"
"Regional School District 14","=""2140012""","All Other Expenditures","$680"
"Regional School District 14","=""2140012""","Total","$7,814,655"
"Regional School District 15","=""2150012""","Teacher Salaries","$5,146,303"
"Regional School District 15","=""2150012""","Instructional Aide Salaries","$2,356,440"
"Regional School District 15","=""2150012""","Other Salaries","$1,271,751"
"Regional School District 15","=""2150012""","Employee Benefits","$2,060,229"
"Regional School District 15","=""2150012""","Purchased Services Other Than Transportation","$799,238"
"Regional School District 15","=""2150012""","Special Education Tuition","$3,428,113"
"Regional School District 15","=""2150012""","Supplies","$85,225"
"Regional School District 15","=""2150012""","Property Services","$120,081"
"Regional School District 15","=""2150012""","Purchased Services For Transportation","$1,595,303"
"Regional School District 15","=""2150012""","Equipment","$4,728"
"Regional School District 15","=""2150012""","All Other Expenditures","$1,220"
"Regional School District 15","=""2150012""","Total","$16,868,631"
"Regional School District 16","=""2160012""","Teacher Salaries","$2,144,212"
"Regional School District 16","=""2160012""","Instructional Aide Salaries","$972,161"
"Regional School District 16","=""2160012""","Other Salaries","$665,432"
"Regional School District 16","=""2160012""","Employee Benefits","$1,047,418"
"Regional School District 16","=""2160012""","Purchased Services Other Than Transportation","$861,664"
"Regional School District 16","=""2160012""","Special Education Tuition","$1,210,815"
"Regional School District 16","=""2160012""","Supplies","$76,373"
"Regional School District 16","=""2160012""","Property Services","$0"
"Regional School District 16","=""2160012""","Purchased Services For Transportation","$912,122"
"Regional School District 16","=""2160012""","Equipment","$2,323"
"Regional School District 16","=""2160012""","All Other Expenditures","$0"
"Regional School District 16","=""2160012""","Total","$7,892,519"
"Regional School District 17","=""2170012""","Teacher Salaries","$2,657,346"
"Regional School District 17","=""2170012""","Instructional Aide Salaries","$1,169,550"
"Regional School District 17","=""2170012""","Other Salaries","$265,208"
"Regional School District 17","=""2170012""","Employee Benefits","$1,140,422"
"Regional School District 17","=""2170012""","Purchased Services Other Than Transportation","$459,998"
"Regional School District 17","=""2170012""","Special Education Tuition","$1,503,154"
"Regional School District 17","=""2170012""","Supplies","$36,766"
"Regional School District 17","=""2170012""","Property Services","$0"
"Regional School District 17","=""2170012""","Purchased Services For Transportation","$877,332"
"Regional School District 17","=""2170012""","Equipment","$16,502"
"Regional School District 17","=""2170012""","All Other Expenditures","$370"
"Regional School District 17","=""2170012""","Total","$8,126,648"
"Regional School District 18","=""2180012""","Teacher Salaries","$2,392,776"
"Regional School District 18","=""2180012""","Instructional Aide Salaries","$1,191,770"
"Regional School District 18","=""2180012""","Other Salaries","$603,575"
"Regional School District 18","=""2180012""","Employee Benefits","$841,136"
"Regional School District 18","=""2180012""","Purchased Services Other Than Transportation","$213,101"
"Regional School District 18","=""2180012""","Special Education Tuition","$908,970"
"Regional School District 18","=""2180012""","Supplies","$58,328"
"Regional School District 18","=""2180012""","Property Services","$0"
"Regional School District 18","=""2180012""","Purchased Services For Transportation","$306,574"
"Regional School District 18","=""2180012""","Equipment","$34"
"Regional School District 18","=""2180012""","All Other Expenditures","$905"
"Regional School District 18","=""2180012""","Total","$6,517,169"
"Regional School District 19","=""2190012""","Teacher Salaries","$1,392,713"
"Regional School District 19","=""2190012""","Instructional Aide Salaries","$251,925"
"Regional School District 19","=""2190012""","Other Salaries","$272,851"
"Regional School District 19","=""2190012""","Employee Benefits","$406,193"
"Regional School District 19","=""2190012""","Purchased Services Other Than Transportation","$1,046,760"
"Regional School District 19","=""2190012""","Special Education Tuition","$1,221,877"
"Regional School District 19","=""2190012""","Supplies","$29,178"
"Regional School District 19","=""2190012""","Property Services","$0"
"Regional School District 19","=""2190012""","Purchased Services For Transportation","$476,325"
"Regional School District 19","=""2190012""","Equipment","$0"
"Regional School District 19","=""2190012""","All Other Expenditures","$58"
"Regional School District 19","=""2190012""","Total","$5,097,880"
"Ridgefield School District","=""1180011""","Teacher Salaries","$5,626,423"
"Ridgefield School District","=""1180011""","Instructional Aide Salaries","$1,997,442"
"Ridgefield School District","=""1180011""","Other Salaries","$1,230,460"
"Ridgefield School District","=""1180011""","Employee Benefits","$2,919,241"
"Ridgefield School District","=""1180011""","Purchased Services Other Than Transportation","$1,976,836"
"Ridgefield School District","=""1180011""","Special Education Tuition","$3,857,361"
"Ridgefield School District","=""1180011""","Supplies","$83,391"
"Ridgefield School District","=""1180011""","Property Services","$19,392"
"Ridgefield School District","=""1180011""","Purchased Services For Transportation","$1,095,529"
"Ridgefield School District","=""1180011""","Equipment","$23,331"
"Ridgefield School District","=""1180011""","All Other Expenditures","$198"
"Ridgefield School District","=""1180011""","Total","$18,829,604"
"Rocky Hill School District","=""1190011""","Teacher Salaries","$3,303,880"
"Rocky Hill School District","=""1190011""","Instructional Aide Salaries","$985,743"
"Rocky Hill School District","=""1190011""","Other Salaries","$419,234"
