"Special Education Expenditures, 2018-19"
"All Districts"

"District","District Code","Description","Amount"
"Regional School District 12","=""2120012""","Purchased Services For Transportation","$200,341"
"Regional School District 12","=""2120012""","Equipment","$19,456"
"Regional School District 12","=""2120012""","All Other Expenditures","$6,315"
"Regional School District 12","=""2120012""","Total","$4,262,813"
"Regional School District 13","=""2130012""","Teacher Salaries","$1,699,604"
"Regional School District 13","=""2130012""","Instructional Aide Salaries","$1,301,034"
"Regional School District 13","=""2130012""","Other Salaries","$1,299,981"
"Regional School District 13","=""2130012""","Employee Benefits","$848,756"
"Regional School District 13","=""2130012""","Purchased Services Other Than Transportation","$260,993"
"Regional School District 13","=""2130012""","Special Education Tuition","$925,415"
"Regional School District 13","=""2130012""","Supplies","$41,735"
"Regional School District 13","=""2130012""","Property Services","$22,553"
"Regional School District 13","=""2130012""","Purchased Services For Transportation","$555,421"
"Regional School District 13","=""2130012""","Equipment","$39,200"
"Regional School District 13","=""2130012""","All Other Expenditures","$2,129"
"Regional School District 13","=""2130012""","Total","$6,996,820"
"Regional School District 14","=""2140012""","Teacher Salaries","$2,887,317"
"Regional School District 14","=""2140012""","Instructional Aide Salaries","$967,540"
"Regional School District 14","=""2140012""","Other Salaries","$299,982"
"Regional School District 14","=""2140012""","Employee Benefits","$912,901"
"Regional School District 14","=""2140012""","Purchased Services Other Than Transportation","$394,172"
"Regional School District 14","=""2140012""","Special Education Tuition","$1,281,252"
"Regional School District 14","=""2140012""","Supplies","$63,046"
"Regional School District 14","=""2140012""","Property Services","$0"
"Regional School District 14","=""2140012""","Purchased Services For Transportation","$706,799"
"Regional School District 14","=""2140012""","Equipment","$0"
"Regional School District 14","=""2140012""","All Other Expenditures","$390"
"Regional School District 14","=""2140012""","Total","$7,513,400"
"Regional School District 15","=""2150012""","Teacher Salaries","$5,926,627"
"Regional School District 15","=""2150012""","Instructional Aide Salaries","$2,694,958"
"Regional School District 15","=""2150012""","Other Salaries","$937,364"
"Regional School District 15","=""2150012""","Employee Benefits","$2,624,590"
"Regional School District 15","=""2150012""","Purchased Services Other Than Transportation","$643,782"
"Regional School District 15","=""2150012""","Special Education Tuition","$4,186,946"
"Regional School District 15","=""2150012""","Supplies","$101,294"
"Regional School District 15","=""2150012""","Property Services","$140,233"
"Regional School District 15","=""2150012""","Purchased Services For Transportation","$1,794,886"
"Regional School District 15","=""2150012""","Equipment","$6,294"
"Regional School District 15","=""2150012""","All Other Expenditures","$115"
"Regional School District 15","=""2150012""","Total","$19,057,089"
"Regional School District 16","=""2160012""","Teacher Salaries","$2,132,107"
"Regional School District 16","=""2160012""","Instructional Aide Salaries","$956,909"
"Regional School District 16","=""2160012""","Other Salaries","$674,477"
"Regional School District 16","=""2160012""","Employee Benefits","$1,153,319"
"Regional School District 16","=""2160012""","Purchased Services Other Than Transportation","$917,407"
"Regional School District 16","=""2160012""","Special Education Tuition","$1,305,864"
"Regional School District 16","=""2160012""","Supplies","$72,685"
"Regional School District 16","=""2160012""","Property Services","$0"
"Regional School District 16","=""2160012""","Purchased Services For Transportation","$896,384"
"Regional School District 16","=""2160012""","Equipment","$387"
"Regional School District 16","=""2160012""","All Other Expenditures","$660"
"Regional School District 16","=""2160012""","Total","$8,110,199"
"Regional School District 17","=""2170012""","Teacher Salaries","$2,890,754"
"Regional School District 17","=""2170012""","Instructional Aide Salaries","$1,329,108"
"Regional School District 17","=""2170012""","Other Salaries","$278,451"
"Regional School District 17","=""2170012""","Employee Benefits","$1,340,503"
"Regional School District 17","=""2170012""","Purchased Services Other Than Transportation","$551,618"
"Regional School District 17","=""2170012""","Special Education Tuition","$1,612,227"
"Regional School District 17","=""2170012""","Supplies","$45,439"
"Regional School District 17","=""2170012""","Property Services","$0"
"Regional School District 17","=""2170012""","Purchased Services For Transportation","$778,536"
"Regional School District 17","=""2170012""","Equipment","$7,106"
"Regional School District 17","=""2170012""","All Other Expenditures","$790"
"Regional School District 17","=""2170012""","Total","$8,834,530"
"Regional School District 18","=""2180012""","Teacher Salaries","$2,600,082"
"Regional School District 18","=""2180012""","Instructional Aide Salaries","$1,163,539"
"Regional School District 18","=""2180012""","Other Salaries","$670,840"
"Regional School District 18","=""2180012""","Employee Benefits","$895,626"
"Regional School District 18","=""2180012""","Purchased Services Other Than Transportation","$331,510"
"Regional School District 18","=""2180012""","Special Education Tuition","$970,424"
"Regional School District 18","=""2180012""","Supplies","$73,801"
"Regional School District 18","=""2180012""","Property Services","$0"
"Regional School District 18","=""2180012""","Purchased Services For Transportation","$266,020"
"Regional School District 18","=""2180012""","Equipment","$488"
"Regional School District 18","=""2180012""","All Other Expenditures","$920"
"Regional School District 18","=""2180012""","Total","$6,973,250"
"Regional School District 19","=""2190012""","Teacher Salaries","$1,474,233"
"Regional School District 19","=""2190012""","Instructional Aide Salaries","$235,852"
"Regional School District 19","=""2190012""","Other Salaries","$284,235"
"Regional School District 19","=""2190012""","Employee Benefits","$388,734"
"Regional School District 19","=""2190012""","Purchased Services Other Than Transportation","$1,078,617"
"Regional School District 19","=""2190012""","Special Education Tuition","$1,048,313"
"Regional School District 19","=""2190012""","Supplies","$30,267"
"Regional School District 19","=""2190012""","Property Services","$0"
"Regional School District 19","=""2190012""","Purchased Services For Transportation","$420,024"
"Regional School District 19","=""2190012""","Equipment","$0"
"Regional School District 19","=""2190012""","All Other Expenditures","$136"
"Regional School District 19","=""2190012""","Total","$4,960,409"
"Ridgefield School District","=""1180011""","Teacher Salaries","$6,188,386"
"Ridgefield School District","=""1180011""","Instructional Aide Salaries","$2,312,083"
"Ridgefield School District","=""1180011""","Other Salaries","$1,274,303"
"Ridgefield School District","=""1180011""","Employee Benefits","$2,977,626"
"Ridgefield School District","=""1180011""","Purchased Services Other Than Transportation","$1,833,840"
"Ridgefield School District","=""1180011""","Special Education Tuition","$3,612,699"
"Ridgefield School District","=""1180011""","Supplies","$61,628"
"Ridgefield School District","=""1180011""","Property Services","$17,881"
"Ridgefield School District","=""1180011""","Purchased Services For Transportation","$1,286,760"
"Ridgefield School District","=""1180011""","Equipment","$21,284"
"Ridgefield School District","=""1180011""","All Other Expenditures","$1,500"
"Ridgefield School District","=""1180011""","Total","$19,587,991"
"Rocky Hill School District","=""1190011""","Teacher Salaries","$3,667,023"
"Rocky Hill School District","=""1190011""","Instructional Aide Salaries","$1,146,466"
"Rocky Hill School District","=""1190011""","Other Salaries","$442,500"
"Rocky Hill School District","=""1190011""","Employee Benefits","$1,162,131"
"Rocky Hill School District","=""1190011""","Purchased Services Other Than Transportation","$159,907"
"Rocky Hill School District","=""1190011""","Special Education Tuition","$1,732,806"
"Rocky Hill School District","=""1190011""","Supplies","$43,185"
"Rocky Hill School District","=""1190011""","Property Services","$0"
"Rocky Hill School District","=""1190011""","Purchased Services For Transportation","$944,486"
"Rocky Hill School District","=""1190011""","Equipment","$49,788"
"Rocky Hill School District","=""1190011""","All Other Expenditures","$12"
"Rocky Hill School District","=""1190011""","Total","$9,348,303"
"Salem School District","=""1210011""","Teacher Salaries","$592,705"
"Salem School District","=""1210011""","Instructional Aide Salaries","$296,370"
"Salem School District","=""1210011""","Other Salaries","$0"
