"Special Education Expenditures, 2021-22"
"All Districts"

"District","District Code","Description","Amount"
"Westport School District","=""1580011""","Special Education Tuition","$5,087,104"
"Westport School District","=""1580011""","Supplies","$130,373"
"Westport School District","=""1580011""","Property Services","$0"
"Westport School District","=""1580011""","Purchased Services For Transportation","$2,330,532"
"Westport School District","=""1580011""","Equipment","$26,690"
"Westport School District","=""1580011""","All Other Expenditures","$2,068"
"Westport School District","=""1580011""","Total","$29,373,286"
"Wethersfield School District","=""1590011""","Teacher Salaries","$3,357,998"
"Wethersfield School District","=""1590011""","Instructional Aide Salaries","$2,877,703"
"Wethersfield School District","=""1590011""","Other Salaries","$414,902"
"Wethersfield School District","=""1590011""","Employee Benefits","$2,084,002"
"Wethersfield School District","=""1590011""","Purchased Services Other Than Transportation","$487,023"
"Wethersfield School District","=""1590011""","Special Education Tuition","$4,915,383"
"Wethersfield School District","=""1590011""","Supplies","$65,568"
"Wethersfield School District","=""1590011""","Property Services","$52,250"
"Wethersfield School District","=""1590011""","Purchased Services For Transportation","$1,608,411"
"Wethersfield School District","=""1590011""","Equipment","$7,418"
"Wethersfield School District","=""1590011""","All Other Expenditures","$954"
"Wethersfield School District","=""1590011""","Total","$15,871,612"
"Willington School District","=""1600011""","Teacher Salaries","$920,326"
"Willington School District","=""1600011""","Instructional Aide Salaries","$470,085"
"Willington School District","=""1600011""","Other Salaries","$210,065"
"Willington School District","=""1600011""","Employee Benefits","$404,176"
"Willington School District","=""1600011""","Purchased Services Other Than Transportation","$197,675"
"Willington School District","=""1600011""","Special Education Tuition","$554,231"
"Willington School District","=""1600011""","Supplies","$31,433"
"Willington School District","=""1600011""","Property Services","$21,301"
"Willington School District","=""1600011""","Purchased Services For Transportation","$146,801"
"Willington School District","=""1600011""","Equipment","$0"
"Willington School District","=""1600011""","All Other Expenditures","$264"
"Willington School District","=""1600011""","Total","$2,956,358"
"Wilton School District","=""1610011""","Teacher Salaries","$4,826,405"
"Wilton School District","=""1610011""","Instructional Aide Salaries","$2,608,358"
"Wilton School District","=""1610011""","Other Salaries","$5,019,238"
"Wilton School District","=""1610011""","Employee Benefits","$3,709,329"
"Wilton School District","=""1610011""","Purchased Services Other Than Transportation","$1,387,555"
"Wilton School District","=""1610011""","Special Education Tuition","$4,127,531"
"Wilton School District","=""1610011""","Supplies","$89,395"
"Wilton School District","=""1610011""","Property Services","$102,068"
"Wilton School District","=""1610011""","Purchased Services For Transportation","$1,135,333"
"Wilton School District","=""1610011""","Equipment","$32,049"
"Wilton School District","=""1610011""","All Other Expenditures","$900"
"Wilton School District","=""1610011""","Total","$23,038,162"
"Winchester School District","=""1620011""","Teacher Salaries","$1,109,592"
"Winchester School District","=""1620011""","Instructional Aide Salaries","$677,349"
"Winchester School District","=""1620011""","Other Salaries","$406,678"
"Winchester School District","=""1620011""","Employee Benefits","$695,293"
"Winchester School District","=""1620011""","Purchased Services Other Than Transportation","$133,660"
"Winchester School District","=""1620011""","Special Education Tuition","$2,111,962"
"Winchester School District","=""1620011""","Supplies","$19,361"
"Winchester School District","=""1620011""","Property Services","$0"
"Winchester School District","=""1620011""","Purchased Services For Transportation","$827,801"
"Winchester School District","=""1620011""","Equipment","$9,749"
"Winchester School District","=""1620011""","All Other Expenditures","$500"
"Winchester School District","=""1620011""","Total","$5,991,944"
"Windham School District","=""1630011""","Teacher Salaries","$5,136,632"
"Windham School District","=""1630011""","Instructional Aide Salaries","$2,673,286"
"Windham School District","=""1630011""","Other Salaries","$1,336,026"
"Windham School District","=""1630011""","Employee Benefits","$2,752,482"
"Windham School District","=""1630011""","Purchased Services Other Than Transportation","$376,529"
"Windham School District","=""1630011""","Special Education Tuition","$3,152,417"
"Windham School District","=""1630011""","Supplies","$393,962"
"Windham School District","=""1630011""","Property Services","$855,253"
"Windham School District","=""1630011""","Purchased Services For Transportation","$934,377"
"Windham School District","=""1630011""","Equipment","$276,926"
"Windham School District","=""1630011""","All Other Expenditures","$1,949"
"Windham School District","=""1630011""","Total","$17,889,838"
"Windsor Locks School District","=""1650011""","Teacher Salaries","$2,758,822"
"Windsor Locks School District","=""1650011""","Instructional Aide Salaries","$1,432,164"
"Windsor Locks School District","=""1650011""","Other Salaries","$1,401,392"
"Windsor Locks School District","=""1650011""","Employee Benefits","$1,399,343"
"Windsor Locks School District","=""1650011""","Purchased Services Other Than Transportation","$548,745"
"Windsor Locks School District","=""1650011""","Special Education Tuition","$1,468,059"
"Windsor Locks School District","=""1650011""","Supplies","$105,976"
"Windsor Locks School District","=""1650011""","Property Services","$19,755"
"Windsor Locks School District","=""1650011""","Purchased Services For Transportation","$585,204"
"Windsor Locks School District","=""1650011""","Equipment","$30,259"
"Windsor Locks School District","=""1650011""","All Other Expenditures","$12,791"
"Windsor Locks School District","=""1650011""","Total","$9,762,511"
"Windsor School District","=""1640011""","Teacher Salaries","$7,965,342"
"Windsor School District","=""1640011""","Instructional Aide Salaries","$2,676,905"
"Windsor School District","=""1640011""","Other Salaries","$1,747,658"
"Windsor School District","=""1640011""","Employee Benefits","$1,151,663"
"Windsor School District","=""1640011""","Purchased Services Other Than Transportation","$498,265"
"Windsor School District","=""1640011""","Special Education Tuition","$6,255,875"
"Windsor School District","=""1640011""","Supplies","$54,435"
"Windsor School District","=""1640011""","Property Services","$5,040"
"Windsor School District","=""1640011""","Purchased Services For Transportation","$2,530,155"
"Windsor School District","=""1640011""","Equipment","$15,953"
"Windsor School District","=""1640011""","All Other Expenditures","$12,093"
"Windsor School District","=""1640011""","Total","$22,913,383"
"Wolcott School District","=""1660011""","Teacher Salaries","$2,853,482"
"Wolcott School District","=""1660011""","Instructional Aide Salaries","$1,214,897"
"Wolcott School District","=""1660011""","Other Salaries","$358,707"
"Wolcott School District","=""1660011""","Employee Benefits","$708,724"
"Wolcott School District","=""1660011""","Purchased Services Other Than Transportation","$795,786"
"Wolcott School District","=""1660011""","Special Education Tuition","$911,329"
"Wolcott School District","=""1660011""","Supplies","$52,575"
"Wolcott School District","=""1660011""","Property Services","$0"
"Wolcott School District","=""1660011""","Purchased Services For Transportation","$519,632"
"Wolcott School District","=""1660011""","Equipment","$6,267"
"Wolcott School District","=""1660011""","All Other Expenditures","$500"
"Wolcott School District","=""1660011""","Total","$7,421,900"
"Woodbridge School District","=""1670011""","Teacher Salaries","$1,517,568"
"Woodbridge School District","=""1670011""","Instructional Aide Salaries","$641,747"
"Woodbridge School District","=""1670011""","Other Salaries","$264,881"
"Woodbridge School District","=""1670011""","Employee Benefits","$512,558"
"Woodbridge School District","=""1670011""","Purchased Services Other Than Transportation","$122,706"
"Woodbridge School District","=""1670011""","Special Education Tuition","$291,979"
"Woodbridge School District","=""1670011""","Supplies","$21,746"
"Woodbridge School District","=""1670011""","Property Services","$1,451"
"Woodbridge School District","=""1670011""","Purchased Services For Transportation","$222,903"
"Woodbridge School District","=""1670011""","Equipment","$14,244"
"Woodbridge School District","=""1670011""","All Other Expenditures","$250"
"Woodbridge School District","=""1670011""","Total","$3,612,033"
"Woodstock School District","=""1690011""","Teacher Salaries","$987,519"
"Woodstock School District","=""1690011""","Instructional Aide Salaries","$757,950"
"Woodstock School District","=""1690011""","Other Salaries","$204,659"
"Woodstock School District","=""1690011""","Employee Benefits","$270,747"
"Woodstock School District","=""1690011""","Purchased Services Other Than Transportation","$220,561"
"Woodstock School District","=""1690011""","Special Education Tuition","$1,928,496"
"Woodstock School District","=""1690011""","Supplies","$21,496"
"Woodstock School District","=""1690011""","Property Services","$4,560"
"Woodstock School District","=""1690011""","Purchased Services For Transportation","$194,084"
